Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-07-29,CHOLAHLDNG.NS,CHOLAMANDALAM FIN HOL LTD,Financial Services,,,,2.23,,1699.3,1412.3,,-1.87,284989849600,11.68,10840.51,3.63,13.87,687.14,9.81,11.99,2070.45,19.1,36.59,11.96,N/A,6.23,18.04,2.22,—,No recent news
2026-07-29,REDINGTON.NS,REDINGTON LIMITED,Technology,,,,2.14,,283.3,219.51,,4.95,224721059840,15.09,33213.03,7.41,24.32,391.32,-10.21,-2.25,669.93,2.02,5.01,-2.15,N/A,0.27,13.09,4.43,—,"Will Nifty hit 25,000 this month? Key levels to watch in the week ahead
Redington shares rally 10% after Apple CEO Tim Cook says price hikes 'unavoidable' amid AI boom
Redington shares rally 5% after Apple unveils new features at WWDC 2026
Contact Details Of Key Managerial Personnel Of The Company
Get multiple analysts' prediction on Redington"
2026-07-29,TEGA.NS,TEGA INDUSTRIES LIMITED,Industrials,,,,1.66,,1872.2,1501.0,,-0.55,113022107648,73.17,526.78,30.49,-1.74,42.67,116.52,-58.13,97.63,18.53,5.68,-62.92,N/A,0.12,5.94,2.65,Revenue +30.49% QoQ | Profit +116.52% QoQ,"Ahead of Market: 10 things that will decide stock market action on Wednesday
Mukul Agrawal purchases 10 new stocks in Q2; ups stake in 5. How many do you own?
Mukul Agarwal invests Rs 100 crore in this multibagger stock that’s up over 200% in 5 years
Autos consolidate, defence a long-term bet, IT valuations attractive: Amnish Aggarwal
Get multiple analysts' prediction on Tega Industries"
2026-07-29,NEWGEN.NS,NEWGEN SOFTWARE TECH LTD,Technology,,,,1.59,,583.96,436.61,,4.95,79119900672,25.28,356.68,-21.2,-17.03,62.82,-40.9,-42.01,92.18,25.84,4.44,,N/A,0.02,N/A,N/A,EBITDA Margin 25.84%,"Q1 results today: Jio Financial, Wipro, Polycab India, BHEL among 41 companies to report earnings
Ahead of Market: 10 things that will decide stock market action on Wednesday
Dividends and stock splits: TCS, Dabur, MRF among nearly 100 stocks turning ex-date this week. Do you own any?
Newgen Software shares surge 15% as broad-based IT stocks rally
Get multiple analysts' prediction on Newgen Software"
2026-07-29,CUB.NS,CITY UNION BANK LTD,Financial Services,,,,2.28,,238.14,183.64,,-1.87,226751578112,16.17,1063.72,-1.17,22.38,382.57,6.4,25.06,N/A,N/A,3.86,24.92,N/A,N/A,13.24,1.52,—,"Ahead of Market: 10 things that will decide stock market action on Wednesday
Highest 555-day FD interest rates: Banks are offering up to 7.25% interest rate on special fixed deposit
Did City Union Bank shares really crash 23% in one day? Here's how the bonus math works
Announcement under Regulation 30 (LODR)-Earnings Call Transcript
Get multiple analysts' prediction on City Union Bank"
2026-07-29,MFSL.NS,MAX FINANCIAL SERV LTD,Financial Services,,,,1.58,,1688.6,1503.9,,-1.87,520355971072,628.67,10801.28,-24.25,-12.73,-28.03,-176.69,-184.28,N/A,N/A,-0.77,-184.62,N/A,0.13,1.63,0.09,—,No recent news
2026-07-29,NETWEB.NS,NETWEB TECH INDIA LTD,Technology,,,,1.94,,5111.1,4156.0,,4.95,248494866432,95.45,819.69,5.94,172.13,85.32,20.87,179.94,128.99,15.74,14.98,178.44,N/A,0.39,N/A,N/A,Revenue +172.13% YoY | Profit +179.94% YoY | Profit +20.87% QoQ | EPS +178.44% YoY,No recent news
2026-07-29,INFY.NS,INFOSYS LIMITED,Technology,,,,2.32,,1243.88,985.3,,4.95,4680322646016,14.78,508.2,0.83,2.85,81.9,-10.88,1.24,128.2,25.23,0.2,0.0,103.6,0.1,32.0,15.3,EBITDA Margin 25.23% | ROE 32.0%,"IT stocks on a roll: TCS, Infosys, Coforge and others rally up to 5% for second straight day. What's driving this surge?
Why did market rise today? Sensex soars 890 pts, Nifty closes above 24,250; 4 factors behind Rs 4 lakh cr gains on D-Street
Top 5 IT services companies see 3.3% staff productivity boost in Q1, as TCS, Infosys, HCLTech and Tech Mahindra log gains
Sensex falls 70 points, Nifty closes below 23,400 as HUL, BEL, other stocks react to Q1 earnings
Announcement Under Regulation 30 (LODR)-Earnings Call Transcript"
2026-07-29,ACC.NS,ACC LIMITED,Basic Materials,,,,1.68,,1397.1,1296.2,,-1.99,257418788864,13.51,5790.0,-18.73,-4.13,147.0,-38.3,-80.43,512.0,8.84,7.83,-80.42,N/A,0.02,N/A,N/A,—,"ACC Q1 Results: Profit plunges 60% to Rs 147 crore on lower sales
Born at IIT, this battery tech targets a market China doesn't dominate—yet
Adani storms Hindalco-Vedanta duopoly with Rs 1.1 lakh crore gambit
Announcement under Regulation 30 (LODR)-Scheme of Arrangement"
2026-07-29,GLAND.NS,GLAND PHARMA LIMITED,Healthcare,,,,1.72,,2550.0,2178.7,,-0.36,419607937024,40.92,1742.79,2.8,25.92,366.68,40.23,79.13,624.49,35.83,22.26,79.23,N/A,0.03,10.53,6.35,Revenue +25.92% YoY | Profit +79.13% YoY | Profit +40.23% QoQ | EPS +79.23% YoY | EBITDA Margin 35.83%,"Two Trades for Today: An auto sector major for a 6.25% upmove, a mid-cap pharma stock for a gain of almost 7%
Get multiple analysts' prediction on Gland Pharma"
2026-07-29,INOXWIND.NS,INOX WIND LIMITED,Industrials,,,,2.39,,93.02,75.94,,-0.55,132383014912,28.91,1244.24,3.05,-2.4,91.25,-22.27,-52.06,260.83,20.96,0.61,-47.86,N/A,0.21,6.75,4.12,—,"Inox Wind shares gain 3% after bagging Rs 1,600-crore order from NLC India
Inox Wind shares crash 8% after Q4 profit drops 45% YoY. Should you buy, sell or hold?
Get multiple analysts' prediction on Inox Wind Ltd."
