Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-07-01,HINDUNILVR.NS,HINDUSTAN UNILEVER LTD.,Consumer Defensive,,,,1.71,,2303.97,2058.46,,-0.47,5126808403968,48.14,16207.0,-0.17,5.56,3000.0,41.38,-0.73,4101.0,25.3,12.73,0.24,N/A,0.03,21.6,10.71,Profit +41.38% QoQ | EBITDA Margin 25.3% | ROE 21.6%,"Why did market rise today? Sensex gains 444 points, Nifty closes above 24,000. 3 key factors
Mcap of 6 of top-10 most valued firms climbs Rs 88,678 cr; ICICI Bank biggest winner
Q1 earnings preview: Here’s what Nomura expects from Nestle, Titan, other consumer majors’ June quarter results
Shareholder Meeting / Postal Ballot-Scrutinizer''s Report"
2026-07-01,PVRINOX.NS,PVR INOX LIMITED,Communication Services,,,,1.65,,1073.8,943.5,,0.0,96054296576,54.4,1547.3,-17.69,-9.9,15.3,-84.01,-57.38,528.3,34.14,18.99,418.85,N/A,0.92,2.44,3.23,EPS +418.85% YoY | EBITDA Margin 34.14%,No recent news
2026-07-01,DABUR.NS,DABUR INDIA LTD,Consumer Defensive,,,,4.39,,487.7,417.85,,-0.47,788965294080,41.8,3038.02,-14.63,-9.45,368.6,-34.18,-29.44,635.85,20.93,2.08,-29.49,N/A,0.11,16.24,7.35,—,"PepsiCo, L'Oréal, Carrier among firms set to create 5,000 jobs in India
Q1 earnings preview: Here’s what Nomura expects from Nestle, Titan, other consumer majors’ June quarter results
Waka Waka! Indian consumer giants seek to roar louder in Africa
Announcement under Regulation 30 (LODR)-Newspaper Publication
Get multiple analysts' prediction on Dabur India"
2026-07-01,ETERNAL.NS,ETERNAL LIMITED,Consumer Cyclical,,,,2.35,,264.6,235.2,,0.0,2571531714560,699.25,17292.0,5.99,219.93,174.0,70.59,194.92,828.0,4.79,0.19,171.43,N/A,0.15,1.19,-0.64,Revenue +219.93% YoY | Profit +194.92% YoY | Profit +70.59% QoQ | EPS +171.43% YoY,No recent news
2026-07-01,TATATECH.NS,TATA TECHNOLOGIES LIMITED,Technology,,,,1.6,,767.81,572.56,,-4.81,272135946240,49.72,1572.22,15.12,19.34,204.17,2974.85,21.07,289.74,18.43,5.03,20.91,N/A,0.24,14.57,5.67,Revenue +15.12% QoQ | Profit +2974.85% QoQ,"Accumulate quality stocks in current market phase: Deven Choksey
Customers have started committing to new product cycles: Tata Technologies MD & CEO
Stocks in news: Tata Technologies, L&T, M&M, RIL, Manappuram Finance
Announcement under Regulation 30 (LODR)-Press Release / Media Release
Shareholder Meeting / Postal Ballot-Scrutinizer''s Report"
2026-07-01,CRIZAC.NS,CRIZAC LIMITED,Consumer Defensive,,,,1.5,,238.84,197.73,,-0.47,34846015488,15.92,391.73,40.59,79.97,74.5,49.18,72.08,100.77,25.72,4.29,73.39,N/A,0.0,40.0,18.18,Revenue +79.97% YoY | Revenue +40.59% QoQ | Profit +72.08% YoY | Profit +49.18% QoQ | EPS +73.39% YoY | EBITDA Margin 25.72% | ROE 40.0%,No recent news
2026-07-01,GODREJCP.NS,GODREJ CONSUMER PRODUCTS,Consumer Defensive,,,,1.68,,1096.05,986.5,,-0.47,1067858067456,57.4,3884.9,-4.77,3.62,451.77,-9.27,-9.34,910.82,23.45,4.42,-9.24,N/A,0.35,15.1,8.81,—,"Q1 earnings preview: Here’s what Nomura expects from Nestle, Titan, other consumer majors’ June quarter results
Waka Waka! Indian consumer giants seek to roar louder in Africa
Consumer goods majors eye stronger sales as inflation pushes both volumes and prices
Intimation Under Regulation 30 Of The Securities And Exchange Board Of India (Listing Obligations And Disclosure Requirements) Regulations, 2015 Pertaining To Godrej Consumer Products Limited - Employees Stock Option Scheme 2024 ('ESOS 2024')
Get multiple analysts' prediction on Godrej Consumer"
2026-07-01,GODREJPROP.NS,GODREJ PROPERTIES LTD,Real Estate,,,,1.64,,1899.8,1618.0,,0.0,590282358784,31.91,3458.13,593.9,256.92,649.88,233.0,299.58,958.68,27.72,21.58,278.6,N/A,0.82,9.97,-0.48,Revenue +256.92% YoY | Revenue +593.9% QoQ | Profit +299.58% YoY | Profit +233.0% QoQ | EPS +278.6% YoY | EBITDA Margin 27.72%,"Two Trades for Today: A top PSU defence player for a 7.1% rise, a mid-cap realty stock for an almost 7% upmove
Godrej Properties highest bidder for 5-acre land parcel in Noida with bid value of Rs 332 cr
Noida authority auctions land parcels to Godrej Properties, VRC construction
Announcement under Regulation 30 (LODR)-Press Release / Media Release
Get multiple analysts' prediction on Godrej Properties"
2026-07-01,VIYASH.NS,VIYASH SCIENTIFIC LIMITED,Healthcare,,,,2.0,,276.75,200.57,,2.28,125788708864,71.87,919.96,7.17,19.12,52.11,35.56,298.59,204.33,22.21,1.2,296.72,N/A,0.16,11.56,8.44,Profit +298.59% YoY | Profit +35.56% QoQ | EPS +296.72% YoY,No recent news
2026-07-01,UJJIVANSFB.NS,UJJIVAN SMALL FINANC BANK,Financial Services,,,,2.33,,62.7,52.33,,-0.68,119263633408,17.47,1399.59,8.0,32.17,281.97,51.83,159.59,N/A,N/A,1.45,158.93,N/A,N/A,10.74,1.32,Revenue +32.17% YoY | Profit +159.59% YoY | Profit +51.83% QoQ | EPS +158.93% YoY,No recent news
