Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-07-29,SMLMAH.NS,SML MAHINDRA LIMITED,Consumer Cyclical,4566.0,20.0,15.25,4.93,64.3,4566.0,3635.75,0.0,0.0,66077536256,35.21,957.54,77.56,188.59,63.62,262.71,11903.77,101.29,10.58,43.96,12111.11,N/A,0.56,N/A,N/A,Revenue +188.59% YoY | Revenue +77.56% QoQ | Profit +11903.77% YoY | Profit +262.71% QoQ | EPS +12111.11% YoY,No recent news
2026-07-29,PCBL.NS,PCBL CHEMICAL LIMITED,Basic Materials,365.7,14.86,13.54,11.34,74.0,365.7,277.75,0.0,-1.99,143889268736,62.09,2473.37,19.71,18.49,154.97,285.02,54.72,399.93,16.17,3.94,48.68,N/A,1.24,5.12,3.64,Revenue +19.71% QoQ | Profit +54.72% YoY | Profit +285.02% QoQ | EPS +48.68% YoY,No recent news
2026-07-29,KAYNES.NS,KAYNES TECHNOLOGY IND LTD,Technology,3638.6,12.73,11.87,4.73,60.3,3638.6,3026.9,0.0,9.01,243912310784,66.7,1242.64,54.55,87.94,91.22,19.02,37.26,235.56,18.96,13.32,28.2,N/A,0.19,9.57,5.06,Revenue +87.94% YoY | Revenue +54.55% QoQ | Profit +37.26% YoY,No recent news
2026-07-29,PARADEEP.NS,PARADEEP PHOSPHATES LTD,Basic Materials,156.54,12.45,12.37,13.84,67.8,156.54,121.51,0.0,-1.99,162515222528,15.17,6124.25,30.25,46.03,392.54,152.28,127.97,741.74,12.11,3.78,127.71,N/A,1.02,N/A,N/A,Revenue +46.03% YoY | Revenue +30.25% QoQ | Profit +127.97% YoY | Profit +152.28% QoQ | EPS +127.71% YoY,No recent news
2026-07-29,FSL.NS,FIRSTSOURCE SOLU. LTD.,Technology,293.58,11.6,11.18,12.51,80.4,293.58,228.45,0.0,9.01,202727342080,27.54,2613.04,5.9,25.15,205.24,70.56,28.03,428.71,16.41,2.97,27.47,N/A,0.67,15.9,8.13,Revenue +25.15% YoY | Profit +70.56% QoQ,No recent news
2026-07-29,JSFB.NS,JANA SMALL FIN BANK LTD,Financial Services,572.35,7.77,3.64,2.38,80.8,572.35,441.2,0.0,0.14,60505681920,14.77,1009.38,0.82,23.8,155.23,11.02,25.72,N/A,N/A,14.74,25.34,N/A,N/A,N/A,N/A,—,No recent news
2026-07-29,SWIGGY.NS,SWIGGY LIMITED,Consumer Cyclical,287.34,7.03,8.9,3.04,53.1,287.34,238.75,0.0,0.0,748823707648,N/A,6383.0,3.82,44.74,-800.0,24.88,25.99,-432.0,-6.77,-3.34,27.39,N/A,0.14,-29.12,-13.76,Revenue +44.74% YoY | Profit +24.88% QoQ,No recent news
2026-07-29,HONAUT.NS,HONEYWELL AUTOMATION IND,Industrials,40105.0,6.92,5.28,8.19,64.6,40105.0,34387.77,0.0,-0.55,354823340032,63.29,1204.4,2.01,8.07,150.7,-5.64,7.72,218.9,18.18,170.45,7.7,N/A,0.02,12.35,5.85,—,No recent news
2026-07-29,CRAFTSMAN.NS,CRAFTSMAN AUTOMATION LTD,Consumer Cyclical,9913.0,6.71,5.46,7.06,70.8,9913.0,8760.81,0.0,0.0,259268886528,57.81,2431.58,9.22,36.3,150.55,29.32,116.31,407.57,16.76,62.25,113.33,N/A,1.11,12.55,6.19,Revenue +36.3% YoY | Profit +116.31% YoY | Profit +29.32% QoQ | EPS +113.33% YoY,"Goldman Sachs initiates coverage on Sansera Engineering, 3 other auto ancillary stocks with upside of up to 28%. Here’s why
Block deal alert! Craftsman Auto shares in focus as promoter to sell stake worth Rs 486 crore
Stocks in news: TCS, JSW Infra, Craftsman Automation, IIFL Finance, Transrail Lighting
Get multiple analysts' prediction on Craftsman Automation"
2026-07-29,NEWGEN.NS,NEWGEN SOFTWARE TECH LTD,Technology,560.5,6.67,5.13,1.59,65.3,583.96,436.61,-4.02,9.01,79119900672,25.28,356.68,-21.2,-17.03,62.82,-40.9,-42.01,92.18,25.84,4.44,,N/A,0.02,N/A,N/A,EBITDA Margin 25.84%,"Q1 results today: Jio Financial, Wipro, Polycab India, BHEL among 41 companies to report earnings
Ahead of Market: 10 things that will decide stock market action on Wednesday
Dividends and stock splits: TCS, Dabur, MRF among nearly 100 stocks turning ex-date this week. Do you own any?
Newgen Software shares surge 15% as broad-based IT stocks rally
Get multiple analysts' prediction on Newgen Software"
