Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-07-31,HDFCLIFE.NS,HDFC LIFE INS CO LTD,Financial Services,,,,2.91,,597.45,543.31,,0.98,1191306461184,59.88,33726.79,70.21,39.66,611.19,22.85,28.57,N/A,N/A,2.83,28.05,N/A,0.16,10.8,0.38,Revenue +39.66% YoY | Revenue +70.21% QoQ | Profit +22.85% QoQ,No recent news
2026-07-31,LTFOODS.NS,LT FOODS LIMITED,Consumer Defensive,,,,2.7,,397.1,367.0,,-0.13,142495236096,22.27,3151.83,8.43,41.44,183.45,35.21,14.28,364.23,11.56,5.28,14.29,N/A,0.28,N/A,N/A,Revenue +41.44% YoY | Profit +35.21% QoQ,"LT Foods, KRBL & other rice stocks fall up to 11% as Israel-Iran war flares up. Here's why
LT Foods shares in focus as US slashes duty on soybean, eases liability by Rs 163 crore
This Indian smallcap fund beating 93% of peers bets on internet value stocks
Announcement under Regulation 30 (LODR)-Investor Presentation
Get multiple analysts' prediction on LT Foods"
2026-07-31,THELEELA.NS,LEELA PALACES HOTEL LTD,Consumer Cyclical,,,,5.38,,502.2,406.65,,0.0,165175574528,39.73,484.42,5.9,30.76,171.77,16.15,204.09,275.51,56.87,9.78,1503.28,N/A,0.28,8.01,4.58,Revenue +30.76% YoY | Profit +204.09% YoY | EPS +1503.28% YoY | EBITDA Margin 56.87%,No recent news
2026-07-31,KTKBANK.NS,KARNATAKA BANK LIMITED,Financial Services,,,,1.55,,290.75,256.6,,0.98,107687198720,7.51,1293.79,4.18,16.14,419.12,2.66,43.29,N/A,N/A,11.08,43.15,N/A,N/A,10.36,1.05,Profit +43.29% YoY | EPS +43.15% YoY,"Highest 555-day FD interest rates: Banks are offering up to 7.25% interest rate on special fixed deposit
Announcement under Regulation 30 (LODR)-Press Release / Media Release
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Updated Brief Profile Of Mr. Parthasarathi Periaswamy, Additional Director Of The Bank
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-07-31,SUNDARMFIN.NS,SUNDARAM FINANCE LTD,Financial Services,,,,2.38,,4784.0,4047.76,,0.98,514231107584,24.97,1341.77,5.3,23.54,554.17,2.37,21.67,N/A,N/A,50.28,21.65,N/A,4.09,14.66,2.56,—,"Radhakishan Damani picks up 2% stake in this NBFC stock, which fell 17% in 2026. Do you own it?
Get multiple analysts' prediction on Sundaram Finance"
2026-07-31,BAJAJFINSV.NS,BAJAJ FINSERV LTD.,Financial Services,,,,2.81,,1927.9,1643.7,,0.98,3243989794816,33.31,33482.55,2.65,7.59,2538.67,13.89,5.09,N/A,N/A,15.9,5.3,N/A,2.56,14.6,4.92,—,"Stock picks of the week: 5 stocks with consistent score improvement and upside potential of up to 28%
Why did market rise today? Sensex surges 965 points; Nifty ends above 24,300. 4 reasons why D-Street defied global rout
Dividend alert! Last day to buy Bajaj Finance, 2 other Bajaj Group stocks for dividends worth Rs 138
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Get multiple analysts' prediction on Bajaj Finserv"
2026-07-31,VOLTAMP.NS,VOLTAMP TRANSFORMERS LTD,Industrials,,,,11.47,,10458.37,9028.9,,-0.04,100392181760,32.82,617.23,-2.08,-1.21,47.9,-51.65,-50.53,71.3,11.55,47.35,-50.52,N/A,0.0,18.07,11.34,—,"AI Powerplay! Proxy power stocks give up to 100% returns in India's hottest trade this year
Dividend alert! Last day to buy Bharti Airtel, Hero MotoCorp, among 43 stocks for dividend payout worth Rs 1,127
Voltamp Transformers Q4 Results: Shares crash 20% after weak March quarter numbers. Check details
Shareholder Meeting / Postal Ballot-Scrutinizer''s Report
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-07-31,SHREECEM.NS,SHREE CEMENT LIMITED,Basic Materials,,,,5.92,,27245.0,23354.29,,-1.31,940083904512,53.82,6101.0,27.09,33.42,525.69,97.11,171.81,1485.15,24.34,145.7,171.78,N/A,0.38,N/A,N/A,Revenue +33.42% YoY | Revenue +27.09% QoQ | Profit +171.81% YoY | Profit +97.11% QoQ | EPS +171.78% YoY,"India's growth story, not AI trade reversal, will drive foreign flows: Sameer Dalal
Cement firms do well amid strain, but face capacity test
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Shareholder Meeting / Postal Ballot-Outcome of AGM
Get multiple analysts' prediction on Shree Cements"
2026-07-31,MUTHOOTFIN.NS,MUTHOOT FINANCE LIMITED,Financial Services,,,,1.55,,3262.1,2890.0,,0.98,1252421140480,11.82,6136.58,15.34,74.53,3349.47,19.45,126.67,N/A,N/A,83.43,126.65,N/A,3.8,30.41,6.46,Revenue +74.53% YoY | Revenue +15.34% QoQ | Profit +126.67% YoY | EPS +126.65% YoY | ROE 30.41%,"These large-caps have ‘strong buy’ & ‘buy’ recos and an upside potential of up to 25%
RBI imposes penalties on Muthoot Finance, 5 others for compliance violations
Tata Capital joins the race to own a piece of India's dormant wealth
These large-caps have ‘strong buy’ & ‘buy’ recos and upside potential of up to 29% in one year, according to analysts
Get multiple analysts' prediction on Muthoot Finance"
2026-07-31,AVALON.NS,AVALON TECHNOLOGIES LTD,Technology,,,,2.07,,1801.9,1451.8,,9.33,120788975616,107.04,479.89,14.93,40.0,41.15,26.22,69.51,68.78,14.33,6.16,67.85,N/A,0.3,16.94,9.15,Revenue +40.0% YoY | Profit +69.51% YoY | Profit +26.22% QoQ | EPS +67.85% YoY,"Silent winners! 43 stocks turned multibaggers even as Nifty went nowhere in 2 years
Broader market winners! How investors found 15 multibaggers in a muted Nifty year?
Holding stocks is harder than finding them: 10 mid- and small-caps stocks that may be worth holding on to
Some obvious & some not so obvious: 8 stocks from 4 different sectors where US business matters
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-07-31,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Financial Services,,,,4.11,,1069.2,865.23,,0.98,7095840145408,35.06,13162.66,2.3,19.37,5464.57,37.37,21.99,N/A,N/A,8.79,21.41,N/A,3.15,N/A,N/A,Profit +37.37% QoQ,"Mcap of nine of top-10 most valued firms erodes by Rs 2.74 lakh cr; HDFC Bank takes biggest hit
M-cap of five of top 10 most valued firms jumps Rs 1.54 lakh cr; TCS biggest winner
Reliance Industries, Groww and MTAR Technologies among stocks bought and sold by mutual funds in June
Get multiple analysts' prediction on Bajaj Finance"
2026-07-31,ACI.NS,ARCHEAN CHEMICAL IND LTD,Basic Materials,,,,2.05,,588.45,514.55,,-1.31,64895905792,60.84,300.94,18.22,-12.92,13.42,-43.23,-74.94,49.08,16.31,1.13,-73.9,N/A,0.24,5.55,3.62,Revenue +18.22% QoQ,No recent news
2026-07-31,MEDANTA.NS,GLOBAL HEALTH LIMITED,Healthcare,,,,2.22,,1432.9,1168.8,,2.7,377711198208,67.97,1159.05,3.39,24.46,143.99,51.53,42.0,280.5,24.2,5.36,42.18,N/A,0.3,N/A,N/A,Profit +42.0% YoY | Profit +51.53% QoQ | EPS +42.18% YoY,No recent news
2026-07-31,GAIL.NS,GAIL (INDIA) LTD,Utilities,,,,4.4,,177.3,163.74,,0.0,1192982478848,15.74,35576.55,1.15,-3.42,1484.72,-15.46,-63.62,2703.0,7.6,2.26,-63.61,N/A,0.28,8.69,3.5,—,No recent news
2026-07-31,CONCORDBIO.NS,CONCORD BIOTECH LIMITED,Healthcare,,,,4.69,,1371.99,1054.98,,2.7,148638711808,57.43,326.08,17.39,-24.15,88.79,39.52,-36.75,133.7,41.0,8.46,-36.96,N/A,0.0,13.54,8.91,Revenue +17.39% QoQ | Profit +39.52% QoQ | EBITDA Margin 41.0%,No recent news
2026-07-31,BAJAJHLDNG.NS,BAJAJ HOLDINGS & INVS LTD,Financial Services,,,,1.54,,11079.0,9741.95,,0.98,1262402273280,13.11,2338.11,9.61,27.08,2575.0,27.71,49.23,N/A,N/A,231.4,49.29,N/A,0.0,12.62,0.73,Revenue +27.08% YoY | Profit +49.23% YoY | Profit +27.71% QoQ | EPS +49.29% YoY,No recent news
2026-07-31,TORNTPHARM.NS,TORRENT PHARMACEUTICALS L,Healthcare,,,,1.58,,5065.2,4317.9,,2.7,1948548464640,82.15,4128.0,26.98,41.9,389.0,-38.74,-21.89,1339.0,32.44,11.51,-21.75,N/A,0.85,N/A,N/A,Revenue +41.9% YoY | Revenue +26.98% QoQ | EBITDA Margin 32.44%,No recent news
2026-07-31,AETHER.NS,AETHER INDUSTRIES LIMITED,Basic Materials,,,,5.17,,1500.8,1098.7,,-1.31,204324274176,93.03,305.12,-3.78,27.03,54.01,-16.24,7.38,93.89,30.77,4.07,7.39,0.96,0.19,9.38,6.36,Revenue +27.03% YoY | EBITDA Margin 30.77%,No recent news
2026-07-31,ALIVUS.NS,ALIVUS LIFE SCIENCES LTD,Healthcare,,,,2.52,,1168.4,1002.0,,2.7,142377762816,23.68,689.12,2.41,7.37,162.66,8.25,18.77,237.31,34.44,13.23,18.34,N/A,0.02,18.36,12.2,EBITDA Margin 34.44%,No recent news
