Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-08-17,PRIVISCL.NS,PRIVI SPECIALITY CHE LTD,Basic Materials,,,,1.66,,3740.3,3453.91,,0.0,134727262208,39.78,666.22,-7.66,19.22,84.21,-10.13,35.97,167.47,25.14,21.56,36.03,N/A,0.74,N/A,N/A,Profit +35.97% YoY | EPS +36.03% YoY | EBITDA Margin 25.14%,"Sensex rises! But these stocks fell 5% or more in Friday's session
Stock market update: Nifty Pharma index advances 1.28%
Thermax, Latent view among 10 stocks with RSI trending up
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-17,BELRISE.NS,BELRISE INDUSTRIES LTD,Consumer Cyclical,,,,3.39,,261.35,222.3,,0.0,228334895104,41.49,2552.83,9.07,12.24,130.22,6.77,18.37,310.24,12.15,1.53,23.75,388.74,0.29,12.52,6.28,—,"German car parts co Webasto plans to take local unit public
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Announcement under Regulation 30 (LODR)-Dividend Updates
Get multiple analysts' prediction on Belrise Industries"
2026-08-17,IPCALAB.NS,IPCA LABORATORIES LTD,Healthcare,,,,11.1,,1894.02,1533.38,,-0.36,478130962432,36.47,2388.48,-0.17,6.31,299.07,-8.34,340.98,577.61,24.18,11.79,341.57,N/A,0.08,13.22,8.42,Profit +340.98% YoY | EPS +341.57% YoY,"Picking the right pharma stock is getting harder; so pick a portfolio: 20 stocks with -23% to +22% downside to upside potential
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Announcement under Regulation 30 (LODR)-Newspaper Publication
Get multiple analysts' prediction on Ipca Labs"
2026-08-17,GPIL.NS,GODAWARI POW & ISP LTD,Basic Materials,,,,2.4,,275.71,228.05,,0.0,163182854144,19.99,1750.47,8.71,32.29,221.74,-20.83,2.68,372.2,21.26,3.59,1.99,N/A,0.08,N/A,N/A,Revenue +32.29% YoY,No recent news
2026-08-17,ONGC.NS,OIL AND NATURAL GAS CORP.,Energy,,,,2.04,,252.37,233.1,,0.0,3000270848000,6.89,204987.35,17.94,25.68,11898.93,9.98,21.37,10502.62,5.12,9.46,21.44,N/A,0.43,N/A,N/A,Revenue +25.68% YoY | Revenue +17.94% QoQ,No recent news
2026-08-17,BHEL.NS,BHEL,Industrials,,,,1.78,,434.0,375.24,,0.0,1518005518336,62.28,7697.72,-37.47,-14.41,376.71,-70.81,-25.32,729.46,9.48,1.08,-25.52,N/A,0.31,N/A,N/A,—,"Samir Arora-backed Helios Mid Cap Fund adds Groww, 4 more stocks; hikes stake in Paytm and 29 others
BHEL  Signs SCA With M/S Hystar AS, Norway For PEM Electrolyser Systems For Green Hydrogen Projects.
Announcement under Regulation 30 (LODR)-Credit Rating
Get multiple analysts' prediction on BHEL"
2026-08-17,NATCOPHARM.NS,NATCO PHARMA LTD.,Healthcare,,,,1.88,,984.15,867.1,,-0.36,159371968512,13.94,739.1,14.18,-39.47,267.9,76.83,-34.11,205.4,27.79,14.96,-34.1,N/A,0.08,N/A,N/A,Profit +76.83% QoQ | EBITDA Margin 27.79%,"Stocks in news: Cochin Shipyard, Voltas, Patanjali Foods, and PhysicsWallah
Bonus, stock splits & dividends: Bandhan Bank, MGL, Mazagon Dock among nearly 100 stocks turning ex-record date this week
Natco Pharma shares surge 5% after US FDA's tentative nod Olaparib tablets
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Get multiple analysts' prediction on Natco Pharma"
2026-08-17,EUREKAFORB.NS,EUREKA FORBES LIMITED,Consumer Cyclical,,,,1.91,,480.9,432.15,,0.0,83594944512,46.45,683.72,5.94,11.6,51.03,409.18,3.11,90.45,13.23,2.62,2.34,N/A,0.01,N/A,N/A,Profit +409.18% QoQ,No recent news
2026-08-17,MOTILALOFS.NS,MOTILAL OSWAL FIN LTD,Financial Services,,,,3.53,,982.85,836.95,,-0.44,575050088448,29.6,2310.76,-31.35,43.6,1273.11,675.34,2065.59,1975.98,85.51,21.15,2058.33,N/A,1.66,N/A,N/A,Revenue +43.6% YoY | Profit +2065.59% YoY | Profit +675.34% QoQ | EPS +2058.33% YoY | EBITDA Margin 85.51%,No recent news
2026-08-17,COHANCE.NS,COHANCE LIFESCIENCES LTD,Healthcare,,,,1.76,,463.95,405.25,,-0.36,170160160768,159.98,422.26,-31.8,-23.13,-24.12,-223.38,-149.35,13.41,3.18,-0.63,-149.22,N/A,0.1,N/A,N/A,—,No recent news
