Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-09-08,MIDHANI.NS,MISHRA DHATU NIGAM LTD,Basic Materials,477.0,13.9,15.18,10.26,66.6,477.0,389.1,0.0,0.0,89361178624,66.07,227.47,-57.17,34.95,16.47,-78.86,27.0,46.75,20.55,0.88,27.54,N/A,0.27,N/A,N/A,Revenue +34.95% YoY,"First drones, now missiles. The spending is certain, who gets the maximum is not: 14 stocks from the defence ecosystem
Time to take some risk, but with guardrails? 5 small-cap stocks with an upside potential of up to 30%
Time to take selective risks? 5 small-caps from different sectors with upside potential of up to 35%
Stock picks of the week: 5 stocks with consistent score improvement and upside potential of up to 28%
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-09-08,SYRMA.NS,SYRMA SGS TECHNOLOGY LTD,Technology,1639.2,12.48,14.07,2.79,67.2,1639.2,1286.98,0.0,-5.12,315750842368,84.98,1588.62,8.44,68.29,100.07,-1.11,101.19,176.65,11.12,5.19,86.02,N/A,0.13,N/A,N/A,Revenue +68.29% YoY | Profit +101.19% YoY | EPS +86.02% YoY,No recent news
2026-09-08,GMMPFAUDLR.NS,GMM PFAUDLER LIMITED,Industrials,1285.2,11.96,23.29,4.41,84.0,1285.2,753.59,0.0,0.0,57779023872,81.91,924.76,-1.99,14.65,23.9,39.12,188.68,110.31,11.93,5.32,188.67,N/A,0.84,N/A,N/A,Profit +188.68% YoY | Profit +39.12% QoQ | EPS +188.67% YoY,"GM Breweries tops October charts with 75% gain as indices snap winning streak. Check other monthly winners
These mid-cap stocks with ‘Strong Buy’ & ‘Buy’ recos can rally over 25%, according to analysts
Stocks in news: Oswal Pumps, Nestle India, Angel One, Natco Pharma, Ethos
Announcement under Regulation 30 (LODR)-Code of Conduct under SEBI (PIT) Regulations, 2015
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-09-08,MTARTECH.NS,MTAR TECHNOLOGIES LIMITED,Industrials,7799.5,8.92,10.73,1.91,64.4,7799.5,5194.0,0.0,0.0,239909437440,178.85,355.89,17.5,98.55,50.23,13.42,266.03,92.94,26.11,16.33,266.14,N/A,0.46,N/A,N/A,Revenue +98.55% YoY | Revenue +17.5% QoQ | Profit +266.03% YoY | EPS +266.14% YoY | EBITDA Margin 26.11%,"MTAR Tech shares rally 3%, extend gains for second session. What’s triggering the surge?
MTAR Tech shares hit 5% upper circuit again. What’s behind the renewed optimism?
Multibagger MTAR Tech rallies 5% after 12% slide in 4 days. Here are 2 triggers
Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-09-08,GVT&D.NS,GE VERNOVA T&D INDIA LTD,Industrials,4750.0,8.77,9.85,4.15,73.3,4750.0,4040.1,0.0,0.0,1216221020160,92.95,1836.14,12.16,59.31,362.99,3.19,94.64,502.63,27.37,14.18,94.78,N/A,0.01,N/A,N/A,Revenue +59.31% YoY | Profit +94.64% YoY | EPS +94.78% YoY | EBITDA Margin 27.37%,No recent news
2026-09-08,AXISCADES.NS,AXISCADES TECH LTD,Industrials,1848.6,8.0,10.62,1.74,74.9,1848.6,1484.8,0.0,0.0,78627405824,125.24,183.35,-32.84,94.17,-7.13,-1773.36,-637.96,11.18,6.1,-3.49,-171.52,N/A,0.53,N/A,N/A,Revenue +94.17% YoY,No recent news
2026-09-08,DATAPATTNS.NS,DATA PATTERNS INDIA LTD,Industrials,4932.3,7.57,9.09,3.31,56.7,4932.3,3982.02,0.0,0.0,276129710080,103.32,116.03,-66.35,16.81,22.06,-84.06,-13.49,38.68,33.34,3.94,-13.41,N/A,0.0,N/A,N/A,EBITDA Margin 33.34%,"Two Trades for Today: A private sector defence firm for a 7.65% upmove, a mid-cap capital goods stock for an almost 6% gain
Data Patterns shares fall nearly 7% after Q1 profit declines 14% YoY to Rs 22 crore
Two Trades for Today: A defence electronics player for an 8.35% rise, a mid-cap transmission equipment stock for a 7% gain
Announcement under Regulation 30 (LODR)-Credit Rating
Get multiple analysts' prediction on Data Patterns (India)"
2026-09-08,SPLPETRO.NS,SUPREME PETROCHEM LIMITED,Basic Materials,828.4,7.44,13.63,3.32,79.4,828.4,685.25,0.0,0.0,155773452288,32.16,1712.24,6.8,11.63,237.32,40.8,122.03,349.87,20.43,12.62,,N/A,0.06,N/A,N/A,Profit +122.03% YoY | Profit +40.8% QoQ,"Two Trades for Today: A market-related stock for an 8.1% gain, a mid-cap petrochem player for a rise of almost 7%
Get multiple analysts' prediction on Supreme Petro"
2026-09-08,LXCHEM.NS,LAXMI ORGANIC INDUS LTD,Basic Materials,184.52,7.25,10.78,4.27,60.8,200.51,150.33,-7.97,0.0,51280818176,40.64,968.34,31.69,36.45,67.72,214.21,211.21,117.77,12.16,2.44,208.86,N/A,0.27,N/A,N/A,Revenue +36.45% YoY | Revenue +31.69% QoQ | Profit +211.21% YoY | Profit +214.21% QoQ | EPS +208.86% YoY,No recent news
2026-09-08,JAMNAAUTO.NS,JAMNA AUTO IND LTD,Consumer Cyclical,128.92,6.82,6.19,1.71,63.9,144.7,118.82,-10.91,0.0,51548147712,22.08,611.46,-27.17,6.65,48.52,-44.4,6.06,87.95,14.38,1.21,5.22,N/A,0.13,N/A,N/A,—,No recent news
