Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-06-25,FORCEMOT.NS,FORCE MOTORS LIMITED,Consumer Cyclical,,,,1.77,,20985.0,17094.0,,0.0,242324635648,20.01,2549.84,19.79,8.23,278.52,-31.42,-35.93,452.97,17.76,211.37,-35.93,N/A,N/A,33.51,12.82,Revenue +19.79% QoQ | ROE 33.51%,"Ashok Leyland, Tata Motors and other CV stocks soar up to 9%. What’s triggering the surge?
Rolls-Royce eyes India engine MRO facility, explores aero gas turbine complex and SMR opportunities
Force Motors bets big on hybrids, exports with Rs 3,000 crore outlay"
2026-06-25,EMAMILTD.NS,EMAMI LIMITED,Consumer Defensive,,,,2.72,,461.6,384.8,,1.5,173268680704,22.34,925.1,-19.68,-3.94,143.18,-55.18,-11.71,209.47,22.64,3.28,-11.83,N/A,0.06,27.61,13.34,ROE 27.61%,"Consumer goods companies chart new manufacturing and sourcing course as West Asia crisis hits supply chain
Emami's desi portfolio puts up a fight as summer sales melt amid West Asia tensions
Election impact! 6 West Bengal-linked stocks that can benefit from new BJP government
Get multiple analysts' prediction on Emami"
2026-06-25,ASAHIINDIA.NS,ASAHI INDIA GLASS LIMITED,Consumer Cyclical,,,,4.56,,918.55,802.7,,0.0,229154062336,65.09,1325.47,8.61,17.79,132.48,33.15,25.69,296.03,22.33,5.2,19.82,N/A,0.56,10.49,5.44,Profit +33.15% QoQ,"Stock picks of the week: 5 stocks with consistent score improvement and upside potential of up to 26%
Compliances-Reg.24(A)-Annual Secretarial Compliance
Announcement under Regulation 30 (LODR)-Newspaper Publication
Declartion With Respect To The Unmodified Opinion On Financial Results Of The Company For The Fourth Quarter And Year Ended 31St March, 2026.
Get multiple analysts' prediction on Asahi Ind Glass"
2026-06-25,ASHOKLEY.NS,ASHOK LEYLAND LTD,Industrials,,,,1.8,,167.92,138.58,,2.98,943810871296,27.14,17138.9,16.1,17.09,1290.7,58.66,14.21,3720.23,21.71,2.2,14.58,N/A,3.45,21.64,7.41,Revenue +16.1% QoQ | Profit +58.66% QoQ | ROE 21.64%,"Ashok Leyland, Tata Motors and other CV stocks soar up to 9%. Whatâs triggering the surge?
Big corporates plug into electric trucks as rising diesel and logistics expenses drive a rethink
'India to pilot hydrogen buses, trucks on 10 roads; Reliance, Tata, NTPC among partners,' says Nitin Gadkari
Maruti Suzuki launches India's first flex-fuel car, bets on biofuels to boost energy security
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation"
2026-06-25,ARVIND.NS,ARVIND LIMITED,Consumer Cyclical,,,,1.55,,556.1,389.7,,0.0,143442231296,34.66,2553.09,7.61,14.97,159.71,63.65,5.74,334.52,13.1,6.1,5.72,N/A,0.4,10.66,5.27,Profit +63.65% QoQ,No recent news
2026-06-25,WAAREERTL.NS,WAAREE RENEWABLE TECH LTD,Industrials,,,,4.01,,1059.35,922.6,,2.98,106500538368,22.26,1102.4,29.53,205.93,155.74,29.55,191.07,212.86,19.31,14.96,191.05,N/A,0.16,N/A,N/A,Revenue +205.93% YoY | Revenue +29.53% QoQ | Profit +191.07% YoY | Profit +29.55% QoQ | EPS +191.05% YoY,No recent news
2026-06-25,ASTRAL.NS,ASTRAL LIMITED,Industrials,,,,1.55,,1598.6,1443.7,,2.98,399455944704,74.42,2088.5,35.48,49.5,213.0,97.77,86.68,382.1,18.3,7.93,86.59,N/A,0.06,13.8,8.86,Revenue +49.5% YoY | Revenue +35.48% QoQ | Profit +86.68% YoY | Profit +97.77% QoQ | EPS +86.59% YoY,No recent news
2026-06-25,KAYNES.NS,KAYNES TECHNOLOGY IND LTD,Technology,,,,2.68,,4507.5,3001.0,,-4.31,218848034816,59.96,1242.64,54.55,87.94,91.22,19.02,37.26,235.56,18.96,13.32,28.2,N/A,0.19,9.57,5.06,Revenue +87.94% YoY | Revenue +54.55% QoQ | Profit +37.26% YoY,No recent news
2026-06-25,EMCURE.NS,EMCURE PHARMACEUTICALS L,Healthcare,,,,3.66,,1840.1,1608.2,,3.61,356636590080,38.56,2469.7,4.49,16.7,243.4,5.58,28.81,526.41,21.31,12.84,28.79,N/A,0.31,19.57,9.62,—,No recent news
2026-06-25,M&MFIN.NS,M&M FIN. SERVICES LTD,Financial Services,,,,3.16,,339.1,275.7,,0.98,456535048192,15.75,2962.86,4.4,27.19,938.02,13.82,2.23,N/A,N/A,6.75,-6.38,N/A,4.28,11.86,1.89,Revenue +27.19% YoY,No recent news
