Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-06-03,AETHER.NS,AETHER INDUSTRIES LIMITED,Basic Materials,,,,1.99,,1252.0,1051.3,,1.59,151208525824,69.14,305.12,-3.78,27.03,54.01,-16.24,7.38,93.89,30.77,4.07,7.39,0.96,0.19,9.38,6.36,Revenue +27.03% YoY | EBITDA Margin 30.77%,No recent news
2026-06-03,FIEMIND.NS,FIEM INDUSTRIES LIMITED,Consumer Cyclical,,,,3.25,,2315.2,2024.4,,0.0,61772242944,24.18,685.87,-3.67,16.23,63.37,-0.47,34.78,102.67,14.97,24.08,34.83,N/A,0.05,22.69,13.77,Profit +34.78% YoY | EPS +34.83% YoY | ROE 22.69%,"These mid-cap stocks with ‘Strong Buy’ & ‘Buy’ recos can rally over 25%, according to analysts
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Unlock Stock Score, Analyst' Ratings & Recommendations
Get multiple analysts' prediction on FIEM Industries
HDFC Transportation and Logistics Direct-G"
2026-06-03,ANUP.NS,THE ANUP ENGINEERING LTD,Industrials,,,,3.56,,2215.5,1717.6,,-2.47,38754877440,35.18,207.86,0.46,-6.24,26.54,3.96,-15.83,38.49,18.52,13.25,-15.87,N/A,0.16,16.95,9.85,—,"Small-cap stocks: Riskier, without a doubt. But time to be contrarian? 6 small-caps from different sectors to keep an eye on
From multibaggers to laggards: 12 FY25 stars plunge up to 55% in FY26
Sunil Singhania’s Abakkus Portfolio: 8 stocks post double-digit gains in FY26, rally up to 50%
Announcement under Regulation 30 (LODR)-Earnings Call Transcript
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-06-03,SBFC.NS,SBFC FINANCE LIMITED,Financial Services,,,,1.88,,98.77,83.8,,-2.86,102711549952,22.65,449.93,5.77,39.75,122.77,4.0,39.38,238.46,53.0,1.12,36.59,N/A,1.92,13.04,4.58,Revenue +39.75% YoY | Profit +39.38% YoY | EPS +36.59% YoY | EBITDA Margin 53.0%,"In volatile times: 5 stocks with score improvement and upside potential of up to 24%
Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS
Announcement under Regulation 30 (LODR)-Credit Rating
Announcement under Regulation 30 (LODR)-Earnings Call Transcript
Get multiple analysts' prediction on SBFC Finance"
2026-06-03,JSL.NS,JINDAL STAINLESS LIMITED,Basic Materials,,,,1.65,,789.9,685.1,,1.59,561645420544,17.61,11337.19,7.79,11.17,843.56,1.78,42.74,1547.14,13.65,10.24,42.62,N/A,0.38,17.41,7.32,Profit +42.74% YoY | EPS +42.62% YoY,"Jindal Stainless sees 7–9% growth, flags West Asia crisis impact on demand
Jindal Stainless Q4 Results: Co posts quarterly profit jump on strong domestic demand
HSBC assigns a 'Buy' to JSW Steel, Jindal Stainless
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Get multiple analysts' prediction on Jindal Stainless"
2026-06-03,BALUFORGE.NS,BALU FORGE INDUSTRIES LTD,Industrials,,,,2.24,,561.1,438.65,,-2.47,58670325760,20.2,263.55,-15.28,-2.26,65.74,-7.53,4.86,83.4,31.64,6.35,10.63,N/A,0.07,N/A,N/A,EBITDA Margin 31.64%,"From multibaggers to laggards: 12 FY25 stars plunge up to 55% in FY26
Balu Forge Industries shares hit 10% upper circuit. Here’s what’s behind the surge
Smallcap bloodbath: 10 stocks tumble up to 40% in first month of 2026. Do you own any?
Announcement under Regulation 30 (LODR)-Newspaper Publication
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-06-03,STARCEMENT.NS,STAR CEMENT LIMITED,Basic Materials,,,,1.56,,238.56,209.63,,1.59,84473708544,21.5,1173.55,33.36,63.28,148.1,97.67,1534.73,324.19,27.62,3.66,1563.64,N/A,0.19,12.87,8.15,Revenue +63.28% YoY | Revenue +33.36% QoQ | Profit +1534.73% YoY | Profit +97.67% QoQ | EPS +1563.64% YoY | EBITDA Margin 27.62%,"Stocks to buy in 2026 for long term: Venus Pipes, Star Cement among 5 stocks that could give 10-30% return
Rising stars on Dalal Street: 15 stocks with up to 50% upside potential, do you own any?
Cement stocks: Will they be sustainably re-rated this time? 16 stocks catering to different regions with wide-ranging upside potential
Compliances-Reg.24(A)-Annual Secretarial Compliance
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-06-03,MRPL.NS,MRPL,Energy,,,,3.15,,187.22,144.96,,-0.96,270180630528,14.04,23949.69,-3.08,9.51,116.96,-91.94,-62.19,1445.0,6.03,0.67,-61.93,N/A,1.08,14.17,9.16,—,"ONGC shares fall 4% despite 46% YoY jump in Q4 profit; revenue rises 4%
ONGC Q4 Results: Cons PAT jumps 46% YoY to Rs 10,820 crore, revenue up 4%
F&O Talk: Nifty charts suggest further consolidation; Sudeep Shah's strategy on Cohance, HEG and 4 more stocks
Announcement under Regulation 30 (LODR)-Change in Management
Get multiple analysts' prediction on MRPL"
2026-06-03,CARTRADE.NS,CARTRADE TECH LIMITED,Consumer Cyclical,,,,3.59,,1954.9,1623.4,,0.0,94020427776,44.06,203.14,-3.11,15.28,64.61,15.66,51.33,79.39,39.08,13.5,50.84,N/A,0.05,9.85,4.78,Profit +51.33% YoY | EPS +50.84% YoY | EBITDA Margin 39.08%,"CarTrade Tech Q4 Results: Net profit surges 54% YoY to Rs 65 crore, shares rally 8%
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Unlock Stock Score, Analyst' Ratings & Recommendations
Get multiple analysts' prediction on CarTrade Tech"
2026-06-03,NETWORK18.NS,NETWORK18 MEDIA & INV LTD,Communication Services,,,,1.73,,36.36,30.16,,0.0,46010290176,30.09,615.78,14.17,-54.74,-30.52,-410.37,97.87,68.02,11.05,-0.2,97.87,N/A,0.66,3.17,-0.64,Profit +97.87% YoY | EPS +97.87% YoY,No recent news
